SourceFile,BookingReference,CreatedDate,Reference,AttendeeStatus
D19,B774203,2019-10-23,A838008,Attending
D19,B774207,2019-10-23,A838012,Attending
D19,B774208,2019-10-23,A838013,Attending
D19,B774210,2019-10-23,A838015,Attending
D19,B774212,2019-10-23,A838017,Booker not attending
D19,B774212,2019-10-23,A838019,Attending
D19,B774212,2019-11-08,A847262,Attending
D19,B774327,2019-10-23,A838135,Attending
D19,B774328,2019-10-23,A838136,Attending
D19,B774388,2019-10-23,A838199,Booker not attending
D19,B774388,2019-10-23,A838200,Attending
D19,B774388,2019-10-23,A838201,Attending
D19,B774389,2019-10-23,A838202,Attending
D19,B774389,2019-10-23,A838203,Attending
D19,B774390,2019-10-23,A838204,Attending
D19,B774390,2019-10-23,A838205,Attending
D19,B774390,2019-10-23,A838206,Attending
D19,B774411,2019-10-23,A838230,Attending
D19,B774411,2019-10-23,A838231,Attending
D19,B774414,2019-10-23,A838234,Attending
D19,B774414,2019-10-23,A838235,Attending
D19,B774429,2019-10-23,A838250,Attending
D19,B774431,2019-10-23,A838252,Attending
D19,B776715,2019-10-24,A840537,Attending
D19,B776838,2019-10-24,A840661,Attending
D19,B776839,2019-10-24,A840662,Attending
D19,B776840,2019-10-24,A840663,Attending
D19,B777165,2019-10-25,A840992,Attending
D19,B777166,2019-10-25,A840993,Attending
D19,B777167,2019-10-25,A840994,Attending
D19,B777230,2019-10-25,A841059,Attending
D19,B777231,2019-10-25,A841060,Attending
D19,B777231,2019-10-25,A841062,Attending
D19,B777234,2019-10-25,A841064,Attending
D19,B777234,2019-10-25,A841065,Attending
D19,B777234,2019-10-28,A841823,Attending
D19,B777237,2019-10-25,A841068,Attending
D19,B777237,2019-10-25,A841069,Attending
D19,B777237,2019-10-25,A841070,Attending
D19,B777237,2019-10-25,A841071,Attending
D19,B777240,2019-10-25,A841074,Booker not attending
D19,B777240,2019-10-25,A841075,Attending
D19,B777240,2019-10-25,A841076,Attending
D19,B777240,2019-10-25,A841077,Attending
D19,B777242,2019-10-25,A841079,Attending
D19,B777242,2019-10-25,A841080,Attending
D19,B777244,2019-10-25,A841082,Attending
D19,B777244,2019-10-25,A841083,Attending
D19,B777244,2019-10-25,A841084,Attending
D19,B777267,2019-10-25,A841107,Attending
D19,B777267,2019-10-25,A841108,Attending
D19,B777267,2019-10-25,A841109,Attending
D19,B777269,2019-10-25,A841111,Attending
D19,B777272,2019-10-25,A841114,Booker not attending
D19,B777272,2019-10-25,A841115,Attending
D19,B777272,2019-10-25,A841116,Attending
D19,B777272,2019-10-25,A841117,Attending
D19,B777272,2019-10-25,A841118,Attending
D19,B777272,2019-11-15,A854281,Attending
D19,B777286,2019-10-25,A841132,Attending
D19,B777287,2019-10-25,A841133,Attending
D19,B777293,2019-10-25,A841139,Attending
D19,B777293,2019-10-25,A841140,Attending
D19,B777293,2019-10-25,A841141,Attending
D19,B777293,2019-10-25,A841142,Attending
D19,B777940,2019-10-28,A841798,Attending
D19,B777996,2019-10-28,A841856,Attending
D19,B777998,2019-10-28,A841858,Attending
D19,B778038,2019-10-28,A841898,Attending
D19,B778038,2019-10-28,A841899,Attending
D19,B778038,2019-10-28,A841900,Attending
D19,B778038,2019-10-28,A841901,Attending
D19,B778041,2019-10-28,A841904,Attending
D19,B778041,2019-10-28,A841905,Attending
D19,B778044,2019-10-28,A841908,Attending
D19,B778048,2019-10-28,A841912,Attending
D19,B778048,2019-10-28,A841913,Attending
D19,B778048,2019-10-28,A841914,Attending
D19,B778048,2019-10-28,A841915,Attending
D19,B778074,2019-10-28,A841941,Attending
D19,B778081,2019-10-28,A841948,Attending
D19,B778177,2019-10-28,A842055,Attending
D19,B778371,2019-10-29,A842261,Attending
D19,B778375,2019-10-29,A842266,Attending
D19,B778391,2019-10-29,A842289,Attending
D19,B778562,2019-10-29,A842467,Booker not attending
D19,B778562,2019-10-29,A842468,Attending
D19,B778562,2019-10-29,A842469,Attending
D19,B778562,2019-10-29,A842470,Attending
D19,B778568,2019-10-29,A842476,Attending
D19,B778568,2019-10-29,A842477,Attending
D19,B778568,2019-10-29,A842478,Attending
D19,B778574,2019-10-29,A842484,Attending
D19,B778574,2019-10-29,A842485,Cancelled
D19,B778574,2019-10-29,A842486,Attending
D19,B778574,2019-10-29,A842487,Attending
D19,B778574,2019-10-29,A842488,Attending
D19,B778574,2019-10-29,A842489,Attending
D19,B778574,2019-10-29,A842490,Attending
D19,B778834,2019-10-30,A842753,Attending
D19,B778888,2019-10-30,A842808,Attending
D19,B778891,2019-10-30,A842811,Attending
D19,B778893,2019-10-30,A842813,Attending
D19,B778894,2019-10-30,A842814,Cancelled
D19,B778899,2019-10-30,A842819,Attending
D19,B778902,2019-10-30,A842822,Attending
D19,B778903,2019-10-30,A842823,Attending
D19,B778907,2019-10-30,A842827,Attending
D19,B778908,2019-10-30,A842828,Attending
D19,B778913,2019-10-30,A842833,Attending
D19,B778913,2019-10-31,A843600,Attending
D19,B778913,2019-11-05,A845772,Attending
D19,B778989,2019-10-30,A842910,Attending
D19,B778991,2019-10-30,A842912,Attending
D19,B779047,2019-10-30,A842970,Cancelled
D19,B779049,2019-10-30,A842972,Attending
D19,B779076,2019-10-30,A842999,Cancelled
D19,B779122,2019-10-30,A843047,Attending
D19,B779610,2019-10-31,A843580,Attending
D19,B779616,2019-10-31,A843586,Attending
D19,B779617,2019-10-31,A843587,Attending
D19,B779619,2019-10-31,A843589,Attending
D19,B779620,2019-10-31,A843590,Attending
D19,B779621,2019-10-31,A843591,Attending
D19,B779622,2019-10-31,A843592,Cancelled
D19,B779624,2019-10-31,A843594,Attending
D19,B779627,2019-10-31,A843597,Attending
D19,B779652,2019-10-31,A843624,Attending
D19,B779664,2019-10-31,A843636,Attending
D19,B779717,2019-10-31,A843692,Attending
D19,B779720,2019-10-31,A843695,Attending
D19,B779789,2019-10-31,A843770,Attending
D19,B779797,2019-10-31,A843778,Attending
D19,B779968,2019-11-01,A843958,Attending
D19,B780989,2019-11-04,A844992,Attending
D19,B780992,2019-11-04,A844995,Attending
D19,B781037,2019-11-04,A845040,Attending
D19,B781071,2019-11-04,A845074,Attending
D19,B781074,2019-11-04,A845077,Attending
D19,B781076,2019-11-04,A845079,Attending
D19,B781094,2019-11-04,A845098,Cancelled
D19,B781120,2019-11-04,A845124,Attending
D19,B781125,2019-11-04,A845129,Attending
D19,B781125,2019-11-04,A845130,Attending
D19,B781136,2019-11-04,A845141,Attending
D19,B781182,2019-11-04,A845188,Attending
D19,B781561,2019-11-05,A845573,Attending
D19,B781564,2019-11-05,A845576,Attending
D19,B781757,2019-11-05,A845779,Attending
D19,B781807,2019-11-05,A845833,Attending
D19,B781823,2019-11-05,A845849,Attending
D19,B781829,2019-11-05,A845855,Attending
D19,B781833,2019-11-05,A845859,Cancelled
D19,B782192,2019-11-06,A846221,Attending
D19,B782193,2019-11-06,A846222,Attending
D19,B782197,2019-11-06,A846226,Attending
D19,B782200,2019-11-06,A846229,Attending
D19,B782202,2019-11-06,A846231,Attending
D19,B782203,2019-11-06,A846232,Attending
D19,B782204,2019-11-06,A846233,Attending
D19,B782219,2019-11-06,A846249,Attending
D19,B782221,2019-11-06,A846251,Attending
D19,B782224,2019-11-06,A846254,Attending
D19,B782227,2019-11-06,A846257,Attending
D19,B782228,2019-11-06,A846258,Attending
D19,B782236,2019-11-06,A846266,Attending
D19,B782236,2019-11-06,A846267,Cancelled
D19,B782236,2019-11-06,A846268,Attending
D19,B782236,2019-11-06,A846269,Attending
D19,B782236,2019-11-06,A846270,Attending
D19,B782236,2019-11-06,A846271,Attending
D19,B782236,2019-11-06,A846272,Attending
D19,B782245,2019-11-06,A846281,Attending
D19,B782252,2019-11-06,A846288,Attending
D19,B782256,2019-11-06,A846292,Attending
D19,B782257,2019-11-06,A846293,Attending
D19,B782261,2019-11-06,A846297,Cancelled
D19,B782265,2019-11-06,A846301,Attending
D19,B782265,2019-11-06,A846302,Attending
D19,B782275,2019-11-06,A846312,Attending
D19,B782290,2019-11-06,A846327,Attending
D19,B782292,2019-11-06,A846329,Attending
D19,B782298,2019-11-06,A846336,Attending
D19,B782343,2019-11-06,A846386,Attending
D19,B782349,2019-11-06,A846392,Attending
D19,B782412,2019-11-06,A846455,Attending
D19,B782450,2019-11-06,A846493,Attending
D19,B782450,2019-11-06,A846494,Attending
D19,B782452,2019-11-06,A846496,Attending
D19,B782452,2019-11-06,A846497,Attending
D19,B782456,2019-11-06,A846502,Attending
D19,B782456,2019-11-06,A846503,Attending
D19,B782461,2019-11-06,A846508,Attending
D19,B782461,2019-11-06,A846509,Attending
D19,B782467,2019-11-06,A846515,Attending
D19,B782467,2019-11-06,A846516,Attending
D19,B782467,2019-11-06,A846517,Attending
D19,B782467,2019-11-12,A851580,Attending
D19,B782468,2019-11-06,A846518,Attending
D19,B782468,2019-11-06,A846519,Attending
D19,B782478,2019-11-06,A846529,Attending
D19,B782478,2019-11-06,A846530,Attending
D19,B782480,2019-11-06,A846532,Attending
D19,B782480,2019-11-06,A846533,Attending
D19,B782794,2019-11-07,A846853,Attending
D19,B782795,2019-11-07,A846854,Attending
D19,B782834,2019-11-07,A846894,Attending
D19,B782834,2019-11-07,A846895,Attending
D19,B782834,2019-11-07,A846896,Attending
D19,B782834,2019-11-07,A846897,Attending
D19,B782843,2019-11-07,A846907,Attending
D19,B782846,2019-11-07,A846910,Attending
D19,B782850,2019-11-07,A846914,Attending
D19,B782902,2019-11-07,A846969,Attending
D19,B783161,2019-11-08,A847229,Attending
D19,B783162,2019-11-08,A847230,Attending
D19,B783165,2019-11-08,A847233,Attending
D19,B783171,2019-11-08,A847239,Attending
D19,B783172,2019-11-08,A847240,Attending
D19,B783173,2019-11-08,A847241,Attending
D19,B783175,2019-11-08,A847243,Attending
D19,B783177,2019-11-08,A847245,Attending
D19,B783179,2019-11-08,A847247,Attending
D19,B783180,2019-11-08,A847248,Attending
D19,B783181,2019-11-08,A847249,Attending
D19,B783182,2019-11-08,A847250,Attending
D19,B783183,2019-11-08,A847251,Attending
D19,B783191,2019-11-08,A847259,Attending
D19,B783192,2019-11-08,A847260,Attending
D19,B783221,2019-11-08,A847290,Attending
D19,B783223,2019-11-08,A847292,Attending
D19,B783224,2019-11-08,A847293,Attending
D19,B783226,2019-11-08,A847295,Attending
D19,B783229,2019-11-08,A847298,Attending
D19,B783238,2019-11-08,A847307,Attending
D19,B783241,2019-11-08,A847310,Attending
D19,B783242,2019-11-08,A847311,Attending
D19,B783243,2019-11-08,A847312,Attending
D19,B783249,2019-11-08,A847318,Attending
D19,B783249,2019-11-08,A847319,Attending
D19,B783249,2019-11-08,A847320,Attending
D19,B783249,2019-11-08,A847321,Attending
D19,B783257,2019-11-08,A847329,Attending
D19,B783257,2019-11-08,A847330,Attending
D19,B783257,2019-11-08,A847331,Attending
D19,B783267,2019-11-08,A847342,Attending
D19,B783267,2019-11-08,A847343,Attending
D19,B783267,2019-11-08,A847344,Attending
D19,B783267,2019-11-08,A847345,Attending
D19,B783267,2019-11-08,A847346,Attending
D19,B783288,2019-11-08,A847370,Attending
D19,B783288,2019-11-08,A847371,Attending
D19,B783288,2019-11-08,A847372,Attending
D19,B783288,2019-11-08,A847373,Cancelled
D19,B783288,2019-11-08,A847380,Attending
D19,B783361,2019-11-08,A847447,Attending
D19,B783369,2019-11-08,A847457,Attending
D19,B783369,2019-11-08,A847458,Attending
D19,B783369,2019-11-08,A847459,Attending
D19,B783369,2019-11-08,A847460,Attending
D19,B783377,2019-11-08,A847468,Attending
D19,B783382,2019-11-08,A847473,Attending
D19,B783386,2019-11-08,A847477,Attending
D19,B784877,2019-11-11,A848971,Attending
D19,B784880,2019-11-11,A848974,Attending
D19,B784880,2019-11-11,A848975,Attending
D19,B784880,2019-11-11,A848976,Attending
D19,B784880,2019-11-11,A848977,Attending
D19,B784880,2019-11-11,A848978,Attending
D19,B784888,2019-11-11,A848986,Attending
D19,B784894,2019-11-11,A848992,Attending
D19,B784963,2019-11-11,A849066,Attending
D19,B784983,2019-11-11,A849086,Attending
D19,B784988,2019-11-11,A849091,Attending
D19,B784992,2019-11-11,A849095,Attending
D19,B785005,2019-11-11,A849109,Attending
D19,B785007,2019-11-11,A849111,Attending
D19,B785009,2019-11-11,A849113,Attending
D19,B785017,2019-11-11,A849121,Attending
D19,B785053,2019-11-11,A849157,Attending
D19,B787000,2019-11-12,A851108,Attending
D19,B787000,2019-11-12,A851109,Attending
D19,B787003,2019-11-12,A851112,Attending
D19,B787159,2019-11-12,A851270,Attending
D19,B787178,2019-11-12,A851290,Attending
D19,B787213,2019-11-12,A851325,Attending
D19,B787226,2019-11-12,A851338,Attending
D19,B787226,2019-11-12,A851339,Attending
D19,B787226,2019-11-12,A851340,Attending
D19,B787226,2019-11-12,A851341,Attending
D19,B787226,2019-11-12,A851342,Attending
D19,B787233,2019-11-12,A851349,Attending
D19,B787352,2019-11-12,A851468,Attending
D19,B787365,2019-11-12,A851481,Attending
D19,B787441,2019-11-12,A851557,Attending
D19,B787441,2019-11-12,A851558,Attending
D19,B787441,2019-11-12,A851559,Attending
D19,B787453,2019-11-12,A851571,Attending
D19,B787453,2019-11-12,A851572,Attending
D19,B787453,2019-11-12,A851573,Attending
D19,B787453,2019-11-12,A851574,Attending
D19,B787458,2019-11-12,A851579,Attending
D19,B787462,2019-11-12,A851584,Attending
D19,B787466,2019-11-12,A851588,Attending
D19,B787466,2019-11-12,A851589,Attending
D19,B787471,2019-11-12,A851594,Attending
D19,B787471,2019-11-12,A851595,Attending
D19,B787471,2019-11-15,A854250,Attending
D19,B787478,2019-11-12,A851602,Attending
D19,B787478,2019-11-12,A851603,Attending
D19,B787478,2019-11-12,A851604,Attending
D19,B787491,2019-11-12,A851617,Attending
D19,B787491,2019-11-12,A851618,Attending
D19,B787491,2019-11-12,A851619,Attending
D19,B787491,2019-11-12,A851620,Attending
D19,B787491,2019-11-12,A851621,Attending
D19,B787491,2019-11-12,A851622,Attending
D19,B787491,2019-11-12,A851623,Attending
D19,B787503,2019-11-12,A851635,Attending
D19,B787503,2019-11-12,A851636,Attending
D19,B787503,2019-11-12,A851637,Attending
D19,B787503,2019-11-12,A851638,Attending
D19,B787503,2019-11-12,A851639,Attending
D19,B787507,2019-11-12,A851643,Attending
D19,B787510,2019-11-12,A851646,Attending
D19,B787510,2019-11-12,A851647,Attending
D19,B787510,2019-11-12,A851648,Attending
D19,B787518,2019-11-12,A851656,Attending
D19,B787518,2019-11-12,A851657,Attending
D19,B787518,2019-11-12,A851658,Attending
D19,B787518,2019-11-12,A851659,Attending
D19,B787527,2019-11-12,A851668,Attending
D19,B787527,2019-11-12,A851669,Attending
D19,B787527,2019-11-12,A851670,Attending
D19,B787527,2019-11-12,A851671,Attending
D19,B787527,2019-11-12,A851672,Attending
D19,B787527,2019-11-12,A851673,Attending
D19,B787527,2019-11-12,A851674,Attending
D19,B787527,2019-11-12,A851675,Attending
D19,B787528,2019-11-12,A851676,Cancelled
D19,B787528,2019-11-12,A851677,Attending
D19,B787528,2019-11-12,A851678,Attending
D19,B787528,2019-11-12,A851679,Attending
D19,B787528,2019-11-12,A851680,Attending
D19,B787528,2019-11-12,A851681,Attending
D19,B787528,2019-11-12,A851682,Cancelled
D19,B787528,2019-11-12,A851683,Attending
D19,B787528,2019-11-12,A851684,Attending
D19,B787528,2019-11-12,A851685,Attending
D19,B787528,2019-11-12,A851686,Attending
D19,B787528,2019-11-12,A851687,Attending
D19,B787528,2019-11-12,A851688,Attending
D19,B787528,2019-11-12,A851689,Attending
D19,B787528,2019-11-12,A851690,Attending
D19,B787528,2019-11-13,A852574,Attending
D19,B787530,2019-11-12,A851692,Attending
D19,B787531,2019-11-12,A851693,Attending
D19,B787537,2019-11-12,A851699,Booker not attending
D19,B787569,2019-11-12,A851731,Attending
D19,B787569,2019-11-12,A851732,Attending
D19,B787569,2019-11-12,A851733,Attending
D19,B787569,2019-11-15,A854253,Attending
D19,B788167,2019-11-13,A852339,Attending
D19,B788170,2019-11-13,A852343,Attending
D19,B788176,2019-11-13,A852349,Attending
D19,B788181,2019-11-13,A852354,Attending
D19,B788186,2019-11-13,A852359,Attending
D19,B788194,2019-11-13,A852367,Attending
D19,B788194,2019-11-13,A852368,Attending
D19,B788194,2019-11-13,A852369,Attending
D19,B788197,2019-11-13,A852372,Attending
D19,B788198,2019-11-13,A852373,Attending
D19,B788198,2019-11-13,A852374,Attending
D19,B788200,2019-11-13,A852376,Attending
D19,B788200,2019-11-13,A852377,Attending
D19,B788201,2019-11-13,A852378,Attending
D19,B788201,2019-11-13,A852379,Attending
D19,B788205,2019-11-13,A852383,Attending
D19,B788205,2019-11-13,A852384,Attending
D19,B788206,2019-11-13,A852385,Attending
D19,B788206,2019-11-13,A852386,Attending
D19,B788208,2019-11-13,A852388,Attending
D19,B788208,2019-11-13,A852389,Attending
D19,B788211,2019-11-13,A852393,Attending
D19,B788211,2019-11-13,A852394,Attending
D19,B788213,2019-11-13,A852396,Attending
D19,B788213,2019-11-13,A852397,Cancelled
D19,B788213,2019-11-13,A852398,Attending
D19,B788213,2019-11-13,A852399,Attending
D19,B788213,2019-11-13,A852400,Attending
D19,B788214,2019-11-13,A852401,Attending
D19,B788214,2019-11-13,A852402,Attending
D19,B788217,2019-11-13,A852405,Attending
D19,B788217,2019-11-13,A852408,Attending
D19,B788218,2019-11-13,A852406,Attending
D19,B788219,2019-11-13,A852407,Attending
D19,B788222,2019-11-13,A852411,Attending
D19,B788222,2019-11-13,A852412,Attending
D19,B788225,2019-11-13,A852416,Attending
D19,B788225,2019-11-13,A852417,Attending
D19,B788228,2019-11-13,A852420,Attending
D19,B788228,2019-11-13,A852421,Attending
D19,B788228,2019-11-13,A852422,Attending
D19,B788229,2019-11-13,A852423,Attending
D19,B788229,2019-11-13,A852424,Attending
D19,B788229,2019-11-13,A852425,Attending
D19,B788229,2019-11-13,A852426,Cancelled
D19,B788229,2019-11-14,A853222,Attending
D19,B788232,2019-11-13,A852429,Attending
D19,B788235,2019-11-13,A852432,Attending
D19,B788236,2019-11-13,A852433,Attending
D19,B788236,2019-11-13,A852434,Attending
D19,B788236,2019-11-13,A852435,Attending
D19,B788243,2019-11-13,A852442,Attending
D19,B788243,2019-11-13,A852443,Attending
D19,B788243,2019-11-13,A852444,Attending
D19,B788243,2019-11-13,A852445,Attending
D19,B788253,2019-11-13,A852455,Attending
D19,B788253,2019-11-13,A852456,Attending
D19,B788256,2019-11-13,A852459,Attending
D19,B788256,2019-11-13,A852460,Attending
D19,B788262,2019-11-13,A852466,Attending
D19,B788262,2019-11-13,A852467,Attending
D19,B788262,2019-11-13,A852468,Attending
D19,B788262,2019-11-13,A852469,Attending
D19,B788265,2019-11-13,A852472,Attending
D19,B788265,2019-11-13,A852473,Attending
D19,B788266,2019-11-13,A852474,Attending
D19,B788266,2019-11-13,A852475,Attending
D19,B788269,2019-11-13,A852478,Attending
D19,B788270,2019-11-13,A852479,Attending
D19,B788279,2019-11-13,A852488,Attending
D19,B788279,2019-11-13,A852489,Attending
D19,B788284,2019-11-13,A852494,Attending
D19,B788284,2019-11-13,A852495,Attending
D19,B788284,2019-11-13,A852496,Attending
D19,B788289,2019-11-13,A852502,Attending
D19,B788289,2019-11-13,A852503,Attending
D19,B788334,2019-11-13,A852548,Attending
D19,B788343,2019-11-13,A852557,Attending
D19,B788343,2019-11-13,A852558,Attending
D19,B788343,2019-11-13,A852559,Attending
D19,B788354,2019-11-13,A852577,Attending
D19,B788364,2019-11-13,A852587,Attending
D19,B788364,2019-11-13,A852588,Attending
D19,B788364,2019-11-13,A852589,Attending
D19,B788364,2019-11-13,A852590,Attending
D19,B788449,2019-11-13,A852675,Attending
D19,B788449,2019-11-13,A852676,Attending
D19,B788478,2019-11-13,A852707,Attending
D19,B788516,2019-11-13,A852746,Attending
D19,B788976,2019-11-14,A853213,Attending
D19,B788976,2019-11-14,A853214,Attending
D19,B788990,2019-11-14,A853230,Attending
D19,B788995,2019-11-14,A853235,Attending
D19,B788996,2019-11-14,A853236,Attending
D19,B788996,2019-11-14,A853237,Attending
D19,B788996,2019-11-14,A853238,Attending
D19,B789006,2019-11-14,A853248,Attending
D19,B789006,2019-11-14,A853249,Attending
D19,B789006,2019-11-14,A853250,Attending
D19,B789006,2019-11-14,A853251,Attending
D19,B789014,2019-11-14,A853259,Attending
D19,B789014,2019-11-14,A853260,Attending
D19,B789017,2019-11-14,A853263,Attending
D19,B789021,2019-11-14,A853267,Attending
D19,B789045,2019-11-14,A853291,Attending
D19,B789105,2019-11-14,A853351,Attending
D19,B789109,2019-11-14,A853355,Attending
D19,B789149,2019-11-14,A853395,Attending
D19,B789202,2019-11-14,A853448,Attending
D19,B789230,2019-11-14,A853476,Attending
D19,B789915,2019-11-15,A854165,Attending
D19,B789943,2019-11-15,A854193,Attending
D19,B789945,2019-11-15,A854195,Attending
D19,B789946,2019-11-15,A854196,Attending
D19,B789946,2019-11-15,A854197,Attending
D19,B789946,2019-11-15,A854198,Attending
D19,B789952,2019-11-15,A854204,Attending
D19,B789954,2019-11-15,A854207,Attending
D19,B789957,2019-11-15,A854210,Attending
D19,B789978,2019-11-15,A854231,Attending
D19,B789978,2019-11-15,A854235,Attending
D19,B789978,2019-11-15,A854236,Attending
D19,B789978,2019-11-15,A854237,Attending
D19,B789980,2019-11-15,A854233,Attending
D19,B789991,2019-11-15,A854247,Attending
D19,B789997,2019-11-15,A854255,Attending
D19,B789997,2019-11-15,A854256,Attending
D19,B789997,2019-11-15,A854257,Attending
D19,B789997,2019-11-15,A854258,Attending
D19,B790022,2019-11-15,A854284,Attending
D19,B790033,2019-11-15,A854295,Attending
D19,B790034,2019-11-15,A854296,Attending
D19,B790036,2019-11-15,A854298,Attending
D19,B790038,2019-11-15,A854300,Attending
D19,B790043,2019-11-15,A854305,Attending
D19,B790049,2019-11-15,A854311,Attending
D19,B790049,2019-11-15,A854312,Attending
D19,B790051,2019-11-15,A854314,Attending
D19,B790051,2019-11-15,A854315,Attending
D19,B790052,2019-11-15,A854316,Attending
D19,B790059,2019-11-15,A854323,Attending
D19,B790059,2019-11-15,A854324,Attending
D19,B790059,2019-11-15,A854325,Attending
D19,B790060,2019-11-15,A854326,Attending
D19,B790091,2019-11-15,A854357,Attending
D19,B790092,2019-11-15,A854358,Attending
D19,B790109,2019-11-15,A854375,Attending
D19,B790133,2019-11-15,A854399,Attending
D19,B790133,2019-11-15,A854400,Attending
D19,B790133,2019-11-15,A854401,Attending
D19,B790138,2019-11-15,A854406,Attending
D19,B790162,2019-11-15,A854430,Attending
D19,B790718,2019-11-18,A854987,Attending
D19,B790719,2019-11-18,A854988,Attending
D19,B790724,2019-11-18,A854993,Attending
D19,B790730,2019-11-18,A854999,Attending
D19,B790737,2019-11-18,A855006,Attending
D19,B790737,2019-11-18,A855007,Attending
D19,B790754,2019-11-18,A855024,Attending
D19,B790768,2019-11-18,A855038,Attending
D19,B790804,2019-11-18,A855075,Attending
D19,B790807,2019-11-18,A855078,Attending
D19,B790814,2019-11-18,A855085,Attending
D19,B790842,2019-11-18,A855114,Attending
D19,B790866,2019-11-18,A855139,Attending
D19,B790867,2019-11-18,A855140,Attending
D19,B790882,2019-11-18,A855155,Attending
D19,B790892,2019-11-18,A855166,Attending
D19,B790897,2019-11-18,A855171,Attending
D19,B790901,2019-11-18,A855175,Attending
D19,B790904,2019-11-18,A855178,Attending
D19,B790910,2019-11-18,A855184,Attending
D19,B790917,2019-11-18,A855191,Attending
D19,B790924,2019-11-18,A855198,Attending
D19,B790924,2019-11-18,A855199,Attending
D19,B790938,2019-11-18,A855213,Attending
D19,B790945,2019-11-18,A855220,Attending
D19,B790946,2019-11-18,A855221,Attending
D19,B790952,2019-11-18,A855227,Attending
D19,B790964,2019-11-18,A855239,Attending
D19,B791081,2019-11-18,A855357,Attending
D19,B791091,2019-11-18,A855367,Attending
D19,B791091,2019-11-18,A855368,Attending
D19,B791091,2019-11-18,A855369,Attending
D19,B791091,2019-11-18,A855370,Attending
D19,B791091,2019-11-18,A855371,Attending
D19,B791091,2019-11-18,A855372,Attending
D19,B791091,2019-11-18,A855373,Attending
D19,B791091,2019-11-18,A855376,Attending
D19,B791097,2019-11-18,A855380,Attending
D19,B791097,2019-11-18,A855381,Attending
D19,B791099,2019-11-18,A855383,Attending
D19,B791101,2019-11-18,A855385,Attending
D19,B791103,2019-11-18,A855387,Attending
D19,B791104,2019-11-18,A855388,Attending
D19,B791104,2019-11-18,A855389,Attending
D21,B898762,2020-11-02,A966607,Attending
D21,B898773,2020-11-02,A966618,Attending
D21,B917395,2021-01-05,A985258,Attending
D21,B933579,2021-01-29,A1001484,Attending
D21,B943256,2021-02-17,A1011194,Attending
D21,B960506,2021-03-18,A1028578,Attending
D21,B961231,2021-03-19,A1029314,Attending
D21,B967548,2021-04-12,A1035654,Attending
D21,B968144,2021-04-13,A1036253,Attending
D21,B972169,2021-04-20,A1040289,Attending
D21,B975239,2021-04-27,A1043372,Attending
D21,B975802,2021-04-28,A1043939,Attending
D21,B976838,2021-04-30,A1044979,Attending
D21,B978920,2021-05-06,A1047064,Attending
D21,B986930,2021-05-27,A1055120,Attending
D21,B986939,2021-05-27,A1055129,Attending
D21,B988340,2021-06-02,A1056533,Attending
D21,B988340,2021-06-02,A1056534,Attending
D21,B988340,2021-06-02,A1056535,Attending
D21,B988340,2021-06-02,A1056536,Attending
D21,B988340,2021-06-02,A1056537,Attending
D21,B988340,2021-06-02,A1056538,Attending
D21,B988340,2021-06-02,A1056539,Attending
D21,B988844,2021-06-03,A1057044,Attending
D21,B988844,2021-06-03,A1057045,Attending
D21,B988844,2021-11-23,A1102994,Attending
D21,B988924,2021-06-03,A1057125,Attending
D21,B994557,2021-06-22,A1062769,Attending
D21,B995812,2021-06-28,A1064027,Attending
D21,B998989,2021-08-03,A1067260,Attending
D21,B999583,2021-08-13,A1067862,Attending
D21,B1000316,2021-08-24,A1068599,Attending
D21,B1000349,2021-08-24,A1068633,Attending
D21,B1000531,2021-08-27,A1068819,Attending
D21,B1001306,2021-09-03,A1069604,Attending
D21,B1001805,2021-09-07,A1070111,Attending
D21,B1001805,2021-09-07,A1070112,Attending
D21,B1001922,2021-09-07,A1070230,Attending
D21,B1002960,2021-09-15,A1071282,Attending
D21,B1003033,2021-09-15,A1071356,Attending
D21,B1003412,2021-09-17,A1071738,Attending
D21,B1003463,2021-09-17,A1071789,Attending
D21,B1004186,2021-09-21,A1072513,Attending
D21,B1004259,2021-09-21,A1072587,Attending
D21,B1004261,2021-09-21,A1072589,Attending
D21,B1004264,2021-09-21,A1072592,Attending
D21,B1004265,2021-09-21,A1072593,Attending
D21,B1004266,2021-09-21,A1072594,Attending
D21,B1004274,2021-09-21,A1072602,Attending
D21,B1004277,2021-09-21,A1072605,Attending
D21,B1004279,2021-09-21,A1072607,Attending
D21,B1004283,2021-09-21,A1072611,Attending
D21,B1004285,2021-09-21,A1072613,Attending
D21,B1004291,2021-09-21,A1072619,Attending
D21,B1004296,2021-09-21,A1072624,Attending
D21,B1004298,2021-09-21,A1072626,Attending
D21,B1004299,2021-09-21,A1072627,Attending
D21,B1004310,2021-09-21,A1072638,Attending
D21,B1004322,2021-09-21,A1072650,Attending
D21,B1004335,2021-09-21,A1072663,Attending
D21,B1004351,2021-09-21,A1072679,Attending
D21,B1004357,2021-09-21,A1072685,Attending
D21,B1004556,2021-09-22,A1072884,Attending
D21,B1004579,2021-09-22,A1072907,Attending
D21,B1004588,2021-09-22,A1072916,Attending
D21,B1004591,2021-09-22,A1072919,Attending
D21,B1004646,2021-09-22,A1072974,Attending
D21,B1004678,2021-09-22,A1073006,Attending
D21,B1004692,2021-09-22,A1073020,Attending
D21,B1004721,2021-09-22,A1073049,Attending
