SourceFile,BookingReference,CreatedDate,Reference,AttendeeStatus
GP21,B816298,2020-02-06,A883509,Attending
GP21,B816298,2020-02-06,A883510,Attending
GP21,B893470,2020-10-21,A961305,Attending
GP21,B893472,2020-10-21,A961307,Attending
GP21,B893474,2020-10-21,A961309,Attending
GP21,B893475,2020-10-21,A961310,Attending
GP21,B893476,2020-10-21,A961311,Attending
GP21,B893477,2020-10-21,A961312,Attending
GP21,B893478,2020-10-21,A961313,Attending
GP21,B893482,2020-10-21,A961317,Cancelled
GP21,B893485,2020-10-21,A961320,Attending
GP21,B893487,2020-10-21,A961322,Attending
GP21,B893489,2020-10-21,A961324,Attending
GP21,B893490,2020-10-21,A961325,Attending
GP21,B893492,2020-10-21,A961327,Attending
GP21,B893494,2020-10-21,A961329,Attending
GP21,B893497,2020-10-21,A961332,Attending
GP21,B893498,2020-10-21,A961333,Attending
GP21,B893499,2020-10-21,A961334,Attending
GP21,B893502,2020-10-21,A961337,Attending
GP21,B893503,2020-10-21,A961338,Attending
GP21,B893504,2020-10-21,A961339,Attending
GP21,B893507,2020-10-21,A961342,Attending
GP21,B893508,2020-10-21,A961343,Attending
GP21,B893509,2020-10-21,A961344,Attending
GP21,B893510,2020-10-21,A961345,Attending
GP21,B893510,2020-10-21,A961346,Cancelled
GP21,B893510,2020-10-21,A961347,Attending
GP21,B893512,2020-10-21,A961349,Attending
GP21,B893517,2020-10-21,A961354,Attending
GP21,B893518,2020-10-21,A961355,Attending
GP21,B893519,2020-10-21,A961356,Attending
GP21,B893521,2020-10-21,A961358,Attending
GP21,B893526,2020-10-21,A961363,Attending
GP21,B893527,2020-10-21,A961364,Attending
GP21,B893528,2020-10-21,A961365,Attending
GP21,B893529,2020-10-21,A961366,Attending
GP21,B893529,2020-10-21,A961367,Attending
GP21,B893530,2020-10-21,A961368,Attending
GP21,B893531,2020-10-21,A961369,Attending
GP21,B893533,2020-10-21,A961371,Attending
GP21,B893535,2020-10-21,A961373,Attending
GP21,B893537,2020-10-21,A961375,Attending
GP21,B893539,2020-10-21,A961377,Attending
GP21,B893545,2020-10-21,A961383,Attending
GP21,B893545,2020-10-21,A961384,Attending
GP21,B893555,2020-10-21,A961394,Attending
GP21,B893558,2020-10-21,A961397,Attending
GP21,B893559,2020-10-21,A961398,Cancelled
GP21,B893565,2020-10-21,A961404,Attending
GP21,B893573,2020-10-21,A961412,Attending
GP21,B893579,2020-10-21,A961418,Attending
GP21,B893580,2020-10-21,A961419,Attending
GP21,B893581,2020-10-21,A961420,Attending
GP21,B893584,2020-10-21,A961423,Attending
GP21,B893587,2020-10-21,A961426,Attending
GP21,B893591,2020-10-21,A961430,Attending
GP21,B893601,2020-10-21,A961440,Attending
GP21,B893603,2020-10-21,A961442,Attending
GP21,B893610,2020-10-21,A961449,Attending
GP21,B893623,2020-10-21,A961462,Attending
GP21,B893626,2020-10-21,A961465,Attending
GP21,B893629,2020-10-21,A961468,Attending
GP21,B893632,2020-10-21,A961471,Attending
GP21,B893656,2020-10-21,A961495,Attending
GP21,B893669,2020-10-21,A961508,Attending
GP21,B893688,2020-10-21,A961527,Attending
GP21,B893691,2020-10-21,A961530,Cancelled
GP21,B893691,2020-10-21,A961531,Attending
GP21,B893704,2020-10-21,A961544,Attending
GP21,B893717,2020-10-21,A961557,Attending
GP21,B893731,2020-10-21,A961571,Attending
GP21,B893801,2020-10-21,A961641,Attending
GP21,B893849,2020-10-21,A961689,Attending
GP21,B893952,2020-10-22,A961792,Attending
GP21,B893957,2020-10-22,A961797,Attending
GP21,B893975,2020-10-22,A961815,Attending
GP21,B893992,2020-10-22,A961832,Attending
GP21,B894004,2020-10-22,A961844,Attending
GP21,B894006,2020-10-22,A961846,Attending
GP21,B894007,2020-10-22,A961847,Attending
GP21,B894015,2020-10-22,A961855,Attending
GP21,B894026,2020-10-22,A961866,Attending
GP21,B894032,2020-10-22,A961872,Attending
GP21,B894032,2020-10-22,A961873,Cancelled
GP21,B894177,2020-10-22,A962018,Attending
GP21,B894231,2020-10-22,A962073,Attending
GP21,B894234,2020-10-22,A962075,Attending
GP21,B894237,2020-10-22,A962078,Attending
GP21,B894560,2020-10-23,A962401,Attending
GP21,B894569,2020-10-23,A962410,Attending
GP21,B894572,2020-10-23,A962413,Attending
GP21,B894596,2020-10-23,A962437,Attending
GP21,B895321,2020-10-26,A963162,Attending
GP21,B895340,2020-10-26,A963181,Attending
GP21,B895409,2020-10-26,A963250,Attending
GP21,B896843,2020-10-28,A964687,Attending
GP21,B896973,2020-10-28,A964817,Attending
GP21,B896976,2020-10-28,A964820,Attending
GP21,B896978,2020-10-28,A964822,Attending
GP21,B897126,2020-10-28,A964970,Attending
GP21,B897184,2020-10-28,A965028,Attending
GP21,B898630,2020-11-02,A966475,Attending
GP21,B899780,2020-11-04,A967625,Attending
GP21,B900457,2020-11-05,A968302,Attending
GP21,B900823,2020-11-06,A968668,Attending
GP21,B900865,2020-11-06,A968710,Attending
GP21,B900938,2020-11-06,A968783,Attending
GP21,B900950,2020-11-06,A968795,Attending
GP21,B900967,2020-11-06,A968812,Attending
GP21,B901880,2020-11-09,A969725,Attending
GP21,B907469,2020-11-19,A975319,Attending
GP21,B911379,2020-11-29,A979232,Attending
GP21,B911975,2020-12-01,A979830,Attending
GP21,B911979,2020-12-01,A979834,Attending
GP21,B911995,2020-12-01,A979850,Attending
GP21,B912087,2020-12-01,A979942,Attending
GP21,B912346,2020-12-02,A980201,Attending
GP21,B913562,2020-12-07,A981423,Attending
GP21,B915167,2020-12-15,A983029,Attending
GP21,B916184,2020-12-29,A984046,Attending
GP21,B916184,2020-12-29,A984047,Attending
GP21,B916560,2021-01-04,A984423,Attending
GP21,B922878,2021-01-14,A990754,Attending
GP21,B922880,2021-01-14,A990756,Attending
GP21,B922884,2021-01-14,A990760,Attending
GP21,B922886,2021-01-14,A990762,Attending
GP21,B922896,2021-01-14,A990772,Attending
GP21,B922931,2021-01-14,A990807,Attending
GP21,B922948,2021-01-14,A990824,Attending
GP21,B922977,2021-01-14,A990853,Attending
GP21,B923013,2021-01-14,A990889,Attending
GP21,B923093,2021-01-14,A990969,Attending
GP21,B923220,2021-01-14,A991098,Attending
GP21,B923301,2021-01-14,A991179,Attending
GP21,B924222,2021-01-15,A992100,Attending
GP21,B924303,2021-01-15,A992181,Attending
GP21,B925007,2021-01-18,A992885,Attending
GP21,B925045,2021-01-18,A992923,Attending
GP21,B926117,2021-01-19,A994000,Attending
GP21,B926161,2021-01-19,A994045,Attending
GP21,B927468,2021-01-21,A995356,Attending
GP21,B929759,2021-01-25,A997647,Attending
GP21,B933737,2021-01-30,A1001642,Attending
GP21,B934561,2021-02-01,A1002466,Attending
GP21,B934573,2021-02-01,A1002478,Attending
GP21,B934583,2021-02-01,A1002488,Attending
GP21,B934603,2021-02-01,A1002508,Attending
GP21,B934614,2021-02-01,A1002519,Attending
GP21,B934743,2021-02-01,A1002648,Attending
GP21,B934811,2021-02-02,A1002716,Attending
GP21,B934813,2021-02-02,A1002718,Attending
GP21,B934818,2021-02-02,A1002723,Attending
GP21,B934852,2021-02-02,A1002757,Attending
GP21,B934853,2021-02-02,A1002758,Attending
GP21,B934861,2021-02-02,A1002766,Attending
GP21,B934866,2021-02-02,A1002771,Attending
GP21,B934873,2021-02-02,A1002778,Attending
GP21,B934874,2021-02-02,A1002779,Attending
GP21,B934891,2021-02-02,A1002796,Attending
GP21,B935121,2021-02-02,A1003028,Attending
GP21,B935156,2021-02-02,A1003063,Attending
GP21,B935515,2021-02-03,A1003426,Attending
GP21,B935547,2021-02-03,A1003458,Attending
GP21,B935661,2021-02-03,A1003572,Attending
GP21,B937747,2021-02-07,A1005669,Attending
GP21,B937963,2021-02-08,A1005887,Attending
GP21,B941240,2021-02-15,A1009174,Attending
GP21,B941264,2021-02-15,A1009198,Attending
GP21,B941270,2021-02-15,A1009204,Attending
GP21,B941274,2021-02-15,A1009208,Attending
GP21,B941303,2021-02-15,A1009237,Attending
GP21,B941306,2021-02-15,A1009240,Attending
GP21,B941389,2021-02-15,A1009323,Attending
GP21,B941398,2021-02-15,A1009332,Attending
GP21,B941399,2021-02-15,A1009333,Attending
GP21,B941406,2021-02-15,A1009340,Attending
GP21,B941421,2021-02-15,A1009355,Attending
GP21,B941423,2021-02-15,A1009357,Attending
GP21,B941430,2021-02-15,A1009364,Attending
GP21,B941432,2021-02-15,A1009366,Attending
GP21,B941485,2021-02-15,A1009419,Attending
GP21,B941487,2021-02-15,A1009421,Attending
GP21,B941491,2021-02-15,A1009425,Attending
GP21,B941498,2021-02-15,A1009432,Attending
GP21,B941514,2021-02-15,A1009448,Attending
GP21,B941526,2021-02-15,A1009460,Attending
GP21,B941554,2021-02-15,A1009488,Attending
GP21,B941576,2021-02-15,A1009510,Attending
GP21,B941609,2021-02-15,A1009543,Attending
GP21,B941623,2021-02-15,A1009557,Attending
GP21,B941639,2021-02-15,A1009573,Attending
GP21,B941653,2021-02-15,A1009587,Attending
GP21,B941670,2021-02-15,A1009604,Attending
GP21,B942008,2021-02-16,A1009942,Attending
GP21,B942052,2021-02-16,A1009986,Attending
GP21,B942072,2021-02-16,A1010006,Attending
GP21,B942078,2021-02-16,A1010012,Attending
GP21,B942098,2021-02-16,A1010032,Attending
GP21,B942294,2021-02-16,A1010228,Attending
GP21,B942372,2021-02-16,A1010306,Attending
GP21,B942634,2021-02-16,A1010570,Attending
GP21,B942952,2021-02-17,A1010888,Attending
GP21,B942982,2021-02-17,A1010918,Attending
GP21,B943107,2021-02-17,A1011044,Attending
GP21,B943295,2021-02-17,A1011234,Attending
GP21,B943300,2021-02-17,A1011239,Attending
GP21,B943680,2021-02-18,A1011621,Attending
GP21,B943719,2021-02-18,A1011660,Attending
GP21,B943722,2021-02-18,A1011663,Attending
GP21,B943722,2021-02-18,A1011664,Attending
GP21,B943746,2021-02-18,A1011688,Attending
GP21,B943751,2021-02-18,A1011693,Attending
GP21,B943763,2021-02-18,A1011705,Attending
GP21,B943795,2021-02-18,A1011738,Attending
GP21,B943803,2021-02-18,A1011746,Attending
GP21,B944674,2021-02-19,A1012627,Attending
GP21,B944713,2021-02-19,A1012666,Attending
GP21,B944839,2021-02-19,A1012793,Attending
GP21,B945319,2021-02-20,A1013274,Attending
GP21,B945713,2021-02-22,A1013670,Attending
GP21,B945719,2021-02-22,A1013676,Attending
GP21,B945724,2021-02-22,A1013681,Attending
GP21,B945731,2021-02-22,A1013688,Attending
GP21,B945764,2021-02-22,A1013721,Attending
GP21,B945790,2021-02-22,A1013748,Attending
GP21,B945864,2021-02-22,A1013823,Attending
GP21,B946203,2021-02-22,A1014165,Attending
GP21,B946500,2021-02-23,A1014462,Attending
GP21,B947263,2021-02-24,A1015228,Attending
GP21,B949100,2021-02-26,A1017078,Attending
GP21,B949763,2021-03-01,A1017742,Attending
GP21,B949795,2021-03-01,A1017774,Attending
GP21,B950096,2021-03-01,A1018075,Attending
GP21,B950163,2021-03-01,A1018142,Attending
GP21,B950581,2021-03-02,A1018560,Attending
GP21,B950668,2021-03-02,A1018647,Attending
GP21,B950668,2021-03-02,A1018648,Attending
GP21,B950670,2021-03-02,A1018650,Attending
GP21,B950671,2021-03-02,A1018651,Attending
GP21,B950673,2021-03-02,A1018653,Attending
GP21,B950674,2021-03-02,A1018654,Attending
GP21,B950677,2021-03-02,A1018657,Attending
GP21,B950684,2021-03-02,A1018664,Attending
GP21,B950686,2021-03-02,A1018666,Attending
GP21,B950694,2021-03-02,A1018674,Attending
GP21,B950696,2021-03-02,A1018676,Attending
GP21,B950700,2021-03-02,A1018680,Attending
GP21,B950701,2021-03-02,A1018681,Cancelled
GP21,B950706,2021-03-02,A1018686,Attending
GP21,B950709,2021-03-02,A1018689,Attending
GP21,B950711,2021-03-02,A1018691,Attending
GP21,B950712,2021-03-02,A1018692,Attending
GP21,B950715,2021-03-02,A1018695,Attending
GP21,B950718,2021-03-02,A1018698,Attending
GP21,B950719,2021-03-02,A1018699,Attending
GP21,B950726,2021-03-02,A1018706,Attending
GP21,B950730,2021-03-02,A1018710,Attending
GP21,B950741,2021-03-02,A1018721,Attending
GP21,B950746,2021-03-02,A1018726,Attending
